Tarih,Ort_Sicaklik,Hafta_Sonu,Su_Tuketimi_m3
2016-05-14,18.1,1,172351
2016-05-15,21.0,1,175711
2016-05-16,21.5,0,172494
2016-05-17,23.0,0,170389
2016-05-18,19.4,0,170884
2016-05-19,24.5,0,169871
2016-05-20,25.8,0,172604
2016-05-21,19.8,1,177961
2016-05-22,25.0,1,171981
2016-05-23,25.9,0,173939
2016-05-24,22.2,0,169672
2016-05-25,24.8,0,167766
2016-05-26,25.8,0,173390
2016-05-27,20.5,0,169181
2016-05-28,28.5,1,170450
2016-05-29,23.6,1,182634
2016-05-30,24.2,0,173151
2016-05-31,23.7,0,168374
2016-06-01,30.2,0,174946
2016-06-02,23.8,0,173142
2016-06-03,29.2,0,175739
2016-06-04,29.1,1,178259
2016-06-05,27.4,1,179036
2016-06-06,25.4,0,183413
2016-06-07,25.0,0,174333
2016-06-08,22.3,0,174972
2016-06-09,27.3,0,170554
2016-06-10,23.8,0,174066
2016-06-11,23.9,1,188464
2016-06-12,25.0,1,182089
2016-06-13,29.2,0,181058
2016-06-14,27.6,0,175408
2016-06-15,26.4,0,178539
2016-06-16,31.0,0,184562
2016-06-17,28.1,0,178202
2016-06-18,28.1,1,185047
2016-06-19,28.4,1,182085
2016-06-20,28.3,0,179121
2016-06-21,27.7,0,182630
2016-06-22,26.6,0,173128
2016-06-23,25.6,0,183289
2016-06-24,33.0,0,183606
2016-06-25,31.0,1,195006
2016-06-26,33.4,1,191342
2016-06-27,30.1,0,177925
2016-06-28,27.7,0,182153
2016-06-29,33.2,0,184873
2016-06-30,29.6,0,179786
2016-07-01,30.7,0,179506
2016-07-02,32.4,1,190362
2016-07-03,26.8,1,187289
2016-07-04,32.7,0,181353
2016-07-05,32.2,0,186803
2016-07-06,24.0,0,187203
2016-07-07,31.2,0,192574
2016-07-08,28.6,0,183234
2016-07-09,27.2,1,181537
2016-07-10,30.6,1,190022
2016-07-11,26.2,0,185726
2016-07-12,31.6,0,191779
2016-07-13,30.1,0,181898
2016-07-14,31.3,0,177755
2016-07-15,28.7,0,187026
2016-07-16,32.7,1,190083
2016-07-17,28.3,1,190675
2016-07-18,27.7,0,184612
2016-07-19,29.0,0,184055
2016-07-20,30.2,0,180628
2016-07-21,29.2,0,179317
2016-07-22,25.8,0,183233
2016-07-23,25.6,1,191213
2016-07-24,30.8,1,186432
2016-07-25,29.0,0,188372
2016-07-26,24.7,0,182829
2016-07-27,29.9,0,183943
2016-07-28,31.3,0,177908
2016-07-29,29.4,0,185589
2016-07-30,34.7,1,193583
2016-07-31,29.8,1,188392
2016-08-01,29.3,0,187705
2016-08-02,28.1,0,180931
2016-08-03,30.7,0,186588
2016-08-04,24.9,0,180931
2016-08-05,31.4,0,192115
2016-08-06,32.4,1,188135
2016-08-07,31.2,1,182793
2016-08-08,28.8,0,183396
2016-08-09,34.3,0,193212
2016-08-10,34.6,0,184745
2016-08-11,26.9,0,177236
2016-08-12,25.5,0,182357
2016-08-13,24.1,1,181245
2016-08-14,33.3,1,194815
2016-08-15,29.4,0,179075
2016-08-16,26.7,0,180679
2016-08-17,27.4,0,182265
2016-08-18,30.7,0,183977
2016-08-19,27.0,0,181235
2016-08-20,27.7,1,186782
2016-08-21,29.9,1,184610
2016-08-22,31.8,0,182757
2016-08-23,29.9,0,180378
2016-08-24,28.4,0,170416
2016-08-25,26.8,0,177146
2016-08-26,26.0,0,180303
2016-08-27,25.8,1,183241
2016-08-28,27.1,1,182910
2016-08-29,27.9,0,177679
2016-08-30,25.8,0,183309
2016-08-31,24.3,0,175204
2016-09-01,29.2,0,179949
2016-09-02,22.5,0,181167
2016-09-03,27.4,1,180950
2016-09-04,22.8,1,182514
2016-09-05,25.3,0,175507
2016-09-06,24.2,0,174845
2016-09-07,23.3,0,176644
2016-09-08,25.3,0,174339
2016-09-09,22.1,0,179119
2016-09-10,28.5,1,178093
2016-09-11,24.7,1,178737
2016-09-12,28.1,0,173315
2016-09-13,22.8,0,171896
2016-09-14,27.2,0,174046
2016-09-15,21.3,0,166301
2016-09-16,19.7,0,169908
2016-09-17,17.6,1,172360
2016-09-18,26.0,1,176062
2016-09-19,23.1,0,171894
2016-09-20,20.1,0,165006
2016-09-21,20.9,0,169397
2016-09-22,21.7,0,171366
2016-09-23,20.2,0,171217
2016-09-24,19.9,1,176079
2016-09-25,18.8,1,173174
2016-09-26,23.1,0,167886
2016-09-27,21.5,0,170116
2016-09-28,21.5,0,167054
2016-09-29,22.8,0,160313
2016-09-30,19.3,0,167023
2016-10-01,18.9,1,171213
2016-10-02,17.7,1,166130
2016-10-03,18.0,0,165391
2016-10-04,14.7,0,168082
2016-10-05,17.9,0,167329
2016-10-06,17.2,0,168637
2016-10-07,16.5,0,164997
2016-10-08,20.5,1,170430
2016-10-09,20.9,1,169256
2016-10-10,20.0,0,162355
2016-10-11,14.8,0,165785
2016-10-12,18.1,0,158643
2016-10-13,18.3,0,158810
2016-10-14,6.5,0,161479
2016-10-15,12.0,1,159694
2016-10-16,17.8,1,167214
2016-10-17,12.3,0,158864
2016-10-18,16.4,0,160313
2016-10-19,16.9,0,157358
2016-10-20,14.0,0,160641
2016-10-21,18.2,0,153862
2016-10-22,17.0,1,163545
2016-10-23,14.6,1,161370
2016-10-24,12.6,0,152384
2016-10-25,20.9,0,155031
2016-10-26,10.1,0,158188
2016-10-27,16.7,0,156840
2016-10-28,16.3,0,151541
2016-10-29,17.8,1,157009
2016-10-30,9.6,1,155264
2016-10-31,9.9,0,155345
2016-11-01,11.8,0,151170
2016-11-02,13.1,0,152432
2016-11-03,10.1,0,155640
2016-11-04,10.7,0,150611
2016-11-05,12.7,1,151810
2016-11-06,7.3,1,150791
2016-11-07,4.2,0,147742
2016-11-08,8.6,0,151275
2016-11-09,10.0,0,147840
2016-11-10,1.8,0,150061
2016-11-11,7.9,0,148486
2016-11-12,8.6,1,150940
2016-11-13,7.2,1,148986
2016-11-14,4.6,0,156977
2016-11-15,7.2,0,146222
2016-11-16,7.3,0,143329
2016-11-17,7.2,0,147570
2016-11-18,10.4,0,149534
2016-11-19,4.4,1,152311
2016-11-20,4.0,1,151163
2016-11-21,7.6,0,151659
2016-11-22,7.2,0,145923
2016-11-23,4.3,0,144340
2016-11-24,2.8,0,147842
2016-11-25,7.1,0,142595
2016-11-26,1.7,1,144949
2016-11-27,5.1,1,145500
2016-11-28,6.5,0,142856
2016-11-29,3.8,0,147080
2016-11-30,3.7,0,142588
2016-12-01,-2.7,0,141733
2016-12-02,5.2,0,143474
2016-12-03,8.2,1,146942
2016-12-04,-2.9,1,141646
2016-12-05,4.2,0,139714
2016-12-06,5.0,0,144371
2016-12-07,10.2,0,139746
2016-12-08,-2.0,0,135983
2016-12-09,2.8,0,143322
2016-12-10,7.2,1,138526
2016-12-11,-0.2,1,141706
2016-12-12,-6.4,0,137680
2016-12-13,3.7,0,136642
2016-12-14,1.7,0,136437
2016-12-15,2.4,0,135789
2016-12-16,0.9,0,135531
2016-12-17,2.1,1,146891
2016-12-18,4.8,1,140788
2016-12-19,3.6,0,133191
2016-12-20,3.8,0,141789
2016-12-21,6.4,0,133968
2016-12-22,-1.5,0,137381
2016-12-23,-2.3,0,136553
2016-12-24,5.7,1,140823
2016-12-25,3.5,1,145361
2016-12-26,1.8,0,133940
2016-12-27,-4.9,0,140680
2016-12-28,-0.3,0,136562
2016-12-29,5.0,0,133136
2016-12-30,-2.6,0,132060
2016-12-31,1.4,1,140734
2017-01-01,-3.3,1,142048
2017-01-02,-2.0,0,131303
2017-01-03,-1.9,0,134965
2017-01-04,-2.4,0,134462
2017-01-05,0.9,0,141166
2017-01-06,-5.7,0,132065
2017-01-07,-1.4,1,146514
2017-01-08,-5.0,1,137424
2017-01-09,-2.1,0,132635
2017-01-10,-2.5,0,140399
2017-01-11,-4.1,0,133487
2017-01-12,-5.0,0,132934
2017-01-13,0.1,0,132469
2017-01-14,-5.2,1,142088
2017-01-15,0.6,1,134705
2017-01-16,-1.3,0,134330
2017-01-17,-1.6,0,131070
2017-01-18,0.9,0,130981
2017-01-19,-2.2,0,134733
2017-01-20,-3.2,0,132637
2017-01-21,-3.9,1,137904
2017-01-22,-4.8,1,142693
2017-01-23,-3.7,0,136694
2017-01-24,-1.3,0,136646
2017-01-25,1.7,0,136651
2017-01-26,-3.6,0,132109
2017-01-27,1.9,0,135856
2017-01-28,3.3,1,136182
2017-01-29,0.3,1,140254
2017-01-30,-3.2,0,131062
2017-01-31,-0.1,0,139737
2017-02-01,-0.7,0,133238
2017-02-02,-0.3,0,136709
2017-02-03,2.1,0,137359
2017-02-04,0.9,1,135933
2017-02-05,-3.1,1,140630
2017-02-06,2.0,0,135315
2017-02-07,2.3,0,129320
2017-02-08,-0.6,0,140338
2017-02-09,0.3,0,136384
2017-02-10,0.5,0,135674
2017-02-11,1.1,1,140211
2017-02-12,-0.4,1,142060
2017-02-13,3.8,0,135284
2017-02-14,1.3,0,136628
2017-02-15,6.1,0,136553
2017-02-16,1.7,0,135778
2017-02-17,-0.9,0,139918
2017-02-18,-4.1,1,139062
2017-02-19,0.8,1,141668
2017-02-20,4.0,0,140835
2017-02-21,-1.6,0,139105
2017-02-22,1.6,0,136043
2017-02-23,4.5,0,138622
2017-02-24,-0.0,0,133591
2017-02-25,1.7,1,142742
2017-02-26,0.6,1,144449
2017-02-27,-0.8,0,135785
2017-02-28,0.2,0,144083
2017-03-01,4.0,0,145378
2017-03-02,2.2,0,140424
2017-03-03,2.9,0,137130
2017-03-04,2.4,1,145758
2017-03-05,1.9,1,145039
2017-03-06,2.4,0,144222
2017-03-07,5.4,0,139176
2017-03-08,5.0,0,146524
2017-03-09,5.5,0,142949
2017-03-10,5.3,0,142420
2017-03-11,1.9,1,146391
2017-03-12,2.6,1,149421
2017-03-13,1.8,0,147025
2017-03-14,4.6,0,147094
2017-03-15,7.3,0,140187
2017-03-16,3.4,0,143940
2017-03-17,9.7,0,147387
2017-03-18,6.4,1,150844
2017-03-19,12.0,1,152521
2017-03-20,8.3,0,142437
2017-03-21,9.8,0,141429
2017-03-22,9.8,0,149472
2017-03-23,0.2,0,146175
2017-03-24,5.1,0,149864
2017-03-25,6.4,1,152929
2017-03-26,7.3,1,156717
2017-03-27,11.9,0,155109
2017-03-28,10.1,0,154088
2017-03-29,13.6,0,149306
2017-03-30,8.2,0,152867
2017-03-31,6.7,0,151391
2017-04-01,7.5,1,163678
2017-04-02,7.5,1,154535
2017-04-03,11.9,0,155254
2017-04-04,12.1,0,151496
2017-04-05,9.5,0,151865
2017-04-06,14.0,0,157255
2017-04-07,15.1,0,159670
2017-04-08,11.8,1,159490
2017-04-09,10.4,1,161827
2017-04-10,17.5,0,156441
2017-04-11,8.6,0,155494
2017-04-12,18.7,0,155804
2017-04-13,17.5,0,157037
2017-04-14,7.9,0,157473
2017-04-15,13.8,1,161014
2017-04-16,19.6,1,164719
2017-04-17,12.4,0,156254
2017-04-18,16.5,0,161007
2017-04-19,14.3,0,158385
2017-04-20,18.3,0,161089
2017-04-21,14.9,0,158620
2017-04-22,15.2,1,167123
2017-04-23,12.8,1,162419
2017-04-24,12.2,0,158752
2017-04-25,22.3,0,164553
2017-04-26,16.6,0,159835
2017-04-27,18.4,0,163738
2017-04-28,18.8,0,164544
2017-04-29,15.1,1,164930
2017-04-30,20.6,1,166541
2017-05-01,19.1,0,168495
2017-05-02,17.8,0,159697
2017-05-03,20.1,0,170437
2017-05-04,13.5,0,172352
2017-05-05,19.9,0,164361
2017-05-06,23.7,1,171178
2017-05-07,19.5,1,172271
2017-05-08,21.2,0,168798
2017-05-09,20.9,0,173002
2017-05-10,21.0,0,170358
2017-05-11,18.4,0,173618
2017-05-12,20.0,0,164507
2017-05-13,16.5,1,175758
2017-05-14,25.1,1,178328
2017-05-15,16.1,0,172844
2017-05-16,23.2,0,167249
2017-05-17,23.4,0,174329
2017-05-18,23.8,0,169365
2017-05-19,22.9,0,168651
2017-05-20,20.0,1,173117
2017-05-21,26.3,1,178477
2017-05-22,22.4,0,177961
2017-05-23,21.1,0,170218
2017-05-24,27.2,0,178565
2017-05-25,30.7,0,178132
2017-05-26,19.3,0,178968
2017-05-27,25.8,1,180878
2017-05-28,20.9,1,180968
2017-05-29,25.3,0,176261
2017-05-30,26.1,0,172304
2017-05-31,27.1,0,178133
2017-06-01,21.1,0,178467
2017-06-02,23.6,0,180591
2017-06-03,26.2,1,178560
2017-06-04,28.1,1,183612
2017-06-05,26.6,0,177195
2017-06-06,28.5,0,177667
2017-06-07,31.0,0,181380
2017-06-08,22.4,0,181915
2017-06-09,26.4,0,180942
2017-06-10,30.1,1,181366
2017-06-11,27.5,1,190984
2017-06-12,31.7,0,185068
2017-06-13,30.7,0,180793
2017-06-14,28.6,0,178410
2017-06-15,31.4,0,183007
2017-06-16,23.6,0,177089
2017-06-17,30.5,1,186130
2017-06-18,32.4,1,191907
2017-06-19,33.4,0,184962
2017-06-20,32.2,0,178458
2017-06-21,21.8,0,179348
2017-06-22,35.1,0,188217
2017-06-23,24.6,0,183066
2017-06-24,28.2,1,189630
2017-06-25,33.5,1,198715
2017-06-26,29.6,0,182532
2017-06-27,36.8,0,195675
2017-06-28,26.5,0,177408
2017-06-29,28.2,0,187207
2017-06-30,28.3,0,184201
2017-07-01,27.2,1,186628
2017-07-02,27.9,1,188000
2017-07-03,27.2,0,181739
2017-07-04,27.0,0,187022
2017-07-05,27.5,0,186765
2017-07-06,28.2,0,181582
2017-07-07,33.8,0,193007
2017-07-08,29.3,1,185393
2017-07-09,30.1,1,189677
2017-07-10,28.4,0,189027
2017-07-11,30.6,0,186204
2017-07-12,30.5,0,182844
2017-07-13,26.3,0,183714
2017-07-14,27.6,0,185577
2017-07-15,27.0,1,193149
2017-07-16,32.1,1,195038
2017-07-17,31.4,0,189394
2017-07-18,31.9,0,187082
2017-07-19,27.8,0,184776
2017-07-20,29.7,0,188453
2017-07-21,30.3,0,187271
2017-07-22,29.8,1,195846
2017-07-23,31.8,1,189766
2017-07-24,33.1,0,186074
2017-07-25,32.5,0,185795
2017-07-26,29.6,0,184630
2017-07-27,32.7,0,181545
2017-07-28,27.5,0,184386
2017-07-29,33.8,1,196698
2017-07-30,27.7,1,190391
2017-07-31,28.3,0,184675
2017-08-01,29.3,0,187171
2017-08-02,28.7,0,178302
2017-08-03,30.1,0,179672
2017-08-04,32.1,0,190983
2017-08-05,31.3,1,189701
2017-08-06,26.8,1,191292
2017-08-07,27.1,0,178286
2017-08-08,29.2,0,184408
2017-08-09,25.3,0,184089
2017-08-10,25.4,0,185336
2017-08-11,34.3,0,187974
2017-08-12,26.9,1,195632
2017-08-13,30.0,1,186551
2017-08-14,30.9,0,182117
2017-08-15,29.8,0,184094
2017-08-16,28.0,0,180488
2017-08-17,27.8,0,182674
2017-08-18,29.8,0,179651
2017-08-19,29.2,1,184173
2017-08-20,29.2,1,184907
2017-08-21,26.6,0,184923
2017-08-22,31.9,0,189592
2017-08-23,28.1,0,180585
2017-08-24,22.4,0,185713
2017-08-25,26.3,0,184053
2017-08-26,30.7,1,186486
2017-08-27,29.9,1,185796
2017-08-28,34.1,0,186507
2017-08-29,22.5,0,181748
2017-08-30,32.6,0,182606
2017-08-31,26.9,0,183707
2017-09-01,26.3,0,177949
2017-09-02,21.1,1,188212
2017-09-03,22.6,1,183751
2017-09-04,28.9,0,179079
2017-09-05,30.4,0,179920
2017-09-06,31.2,0,178809
2017-09-07,26.6,0,180118
2017-09-08,26.8,0,178538
2017-09-09,25.4,1,189227
2017-09-10,20.4,1,185093
2017-09-11,30.3,0,178015
2017-09-12,24.6,0,175320
2017-09-13,23.8,0,173896
2017-09-14,28.7,0,180472
2017-09-15,21.2,0,172799
2017-09-16,25.1,1,177962
2017-09-17,21.9,1,183268
2017-09-18,24.6,0,177342
2017-09-19,19.4,0,174695
2017-09-20,19.0,0,171204
2017-09-21,22.1,0,178450
2017-09-22,21.9,0,170933
2017-09-23,19.6,1,170531
2017-09-24,29.2,1,175069
2017-09-25,19.8,0,169139
2017-09-26,22.8,0,171285
2017-09-27,21.0,0,173544
2017-09-28,23.1,0,165905
2017-09-29,25.8,0,176112
2017-09-30,19.2,1,173761
2017-10-01,21.4,1,174265
2017-10-02,24.4,0,166975
2017-10-03,28.8,0,164807
2017-10-04,15.0,0,167168
2017-10-05,17.0,0,173540
2017-10-06,16.5,0,167595
2017-10-07,21.9,1,170932
2017-10-08,17.3,1,171379
2017-10-09,18.5,0,165715
2017-10-10,14.3,0,166951
2017-10-11,17.8,0,173909
2017-10-12,16.3,0,162271
2017-10-13,16.7,0,168942
2017-10-14,17.8,1,169282
2017-10-15,15.5,1,167401
2017-10-16,14.9,0,165516
2017-10-17,16.1,0,157180
2017-10-18,16.5,0,160300
2017-10-19,13.4,0,161061
2017-10-20,17.3,0,158448
2017-10-21,11.8,1,168478
2017-10-22,13.4,1,166369
2017-10-23,14.0,0,159497
2017-10-24,11.8,0,157571
2017-10-25,13.5,0,158976
2017-10-26,17.0,0,157916
2017-10-27,12.3,0,159551
2017-10-28,10.7,1,162287
2017-10-29,10.3,1,162255
2017-10-30,15.0,0,158743
2017-10-31,12.4,0,161479
2017-11-01,9.3,0,156461
2017-11-02,13.4,0,152576
2017-11-03,11.7,0,153692
2017-11-04,13.1,1,161986
2017-11-05,12.5,1,163938
2017-11-06,11.9,0,152891
2017-11-07,10.3,0,145306
2017-11-08,13.7,0,148186
2017-11-09,7.2,0,147921
2017-11-10,14.7,0,152794
2017-11-11,16.9,1,157463
2017-11-12,9.0,1,155257
2017-11-13,6.4,0,149749
2017-11-14,8.7,0,151155
2017-11-15,5.1,0,151471
2017-11-16,12.4,0,144159
2017-11-17,9.1,0,153073
2017-11-18,4.4,1,154259
2017-11-19,5.4,1,149524
2017-11-20,6.5,0,146933
2017-11-21,-0.7,0,147931
2017-11-22,8.9,0,149204
2017-11-23,11.7,0,142620
2017-11-24,7.3,0,147375
2017-11-25,6.5,1,161503
2017-11-26,5.4,1,148577
2017-11-27,6.6,0,144762
2017-11-28,4.8,0,147069
2017-11-29,6.1,0,146456
2017-11-30,10.2,0,146003
2017-12-01,5.3,0,143264
2017-12-02,4.5,1,144608
2017-12-03,-0.4,1,150142
2017-12-04,9.3,0,141786
2017-12-05,6.1,0,146994
2017-12-06,2.1,0,144538
2017-12-07,2.8,0,143661
2017-12-08,9.2,0,141018
2017-12-09,0.2,1,152240
2017-12-10,3.9,1,142905
2017-12-11,0.1,0,143936
2017-12-12,5.0,0,140369
2017-12-13,-2.0,0,146338
2017-12-14,4.6,0,143505
2017-12-15,1.8,0,137945
2017-12-16,-2.3,1,144872
2017-12-17,-0.5,1,144797
2017-12-18,3.6,0,139330
2017-12-19,-0.8,0,139283
2017-12-20,-1.6,0,143356
2017-12-21,-6.3,0,145980
2017-12-22,-3.2,0,141216
2017-12-23,-2.4,1,148461
2017-12-24,-5.0,1,146211
2017-12-25,-5.6,0,135731
2017-12-26,4.4,0,140843
2017-12-27,-6.6,0,135970
2017-12-28,0.5,0,136437
2017-12-29,0.1,0,138421
2017-12-30,2.0,1,144463
2017-12-31,1.4,1,140875
2018-01-01,-0.3,0,139964
2018-01-02,-8.3,0,136438
2018-01-03,0.2,0,133287
2018-01-04,-4.5,0,133217
2018-01-05,1.4,0,136382
2018-01-06,-0.2,1,148808
2018-01-07,0.7,1,144477
2018-01-08,-3.7,0,136982
2018-01-09,1.7,0,139468
2018-01-10,-3.3,0,140068
2018-01-11,-1.7,0,137618
2018-01-12,-3.9,0,136530
2018-01-13,-5.8,1,146537
2018-01-14,1.8,1,140495
2018-01-15,2.7,0,139258
2018-01-16,-3.6,0,134301
2018-01-17,-1.9,0,138554
2018-01-18,-0.7,0,130133
2018-01-19,-6.4,0,133940
2018-01-20,3.1,1,141657
2018-01-21,-3.2,1,144218
2018-01-22,-1.3,0,137926
2018-01-23,1.4,0,135119
2018-01-24,-4.4,0,135813
2018-01-25,6.2,0,139116
2018-01-26,2.0,0,134480
2018-01-27,-5.0,1,137730
2018-01-28,-2.7,1,143654
2018-01-29,-1.3,0,141784
2018-01-30,-4.8,0,142752
2018-01-31,-3.9,0,138778
2018-02-01,2.9,0,140045
2018-02-02,2.6,0,138545
2018-02-03,6.2,1,141158
2018-02-04,-1.3,1,143065
2018-02-05,-1.7,0,134724
2018-02-06,2.5,0,139991
2018-02-07,1.1,0,138852
2018-02-08,4.1,0,133898
2018-02-09,-1.4,0,143285
2018-02-10,7.3,1,147208
2018-02-11,1.2,1,139943
2018-02-12,-2.9,0,138570
2018-02-13,0.9,0,141720
2018-02-14,2.3,0,140505
2018-02-15,-0.6,0,136903
2018-02-16,3.2,0,139571
2018-02-17,8.1,1,143987
2018-02-18,3.1,1,139557
2018-02-19,0.1,0,143601
2018-02-20,1.6,0,141835
2018-02-21,2.3,0,143270
2018-02-22,5.0,0,142295
2018-02-23,4.6,0,146871
2018-02-24,-2.0,1,143847
2018-02-25,-2.0,1,147258
2018-02-26,4.2,0,145645
2018-02-27,2.2,0,146264
2018-02-28,4.7,0,142735
2018-03-01,8.2,0,140067
2018-03-02,0.1,0,144091
2018-03-03,1.5,1,153403
2018-03-04,4.8,1,153419
2018-03-05,5.8,0,148525
2018-03-06,1.6,0,150293
2018-03-07,-1.0,0,146664
2018-03-08,9.2,0,145751
2018-03-09,6.6,0,143756
2018-03-10,7.1,1,152076
2018-03-11,4.8,1,150723
2018-03-12,8.1,0,148699
2018-03-13,0.3,0,143514
2018-03-14,3.1,0,150143
2018-03-15,3.6,0,146842
2018-03-16,5.2,0,145092
2018-03-17,7.3,1,152479
2018-03-18,3.0,1,153645
2018-03-19,7.0,0,149861
2018-03-20,7.9,0,146436
2018-03-21,9.6,0,149873
2018-03-22,8.2,0,149405
2018-03-23,5.7,0,151062
2018-03-24,9.6,1,154433
2018-03-25,4.2,1,159604
2018-03-26,6.1,0,152172
2018-03-27,8.4,0,155636
2018-03-28,2.7,0,158109
2018-03-29,16.0,0,158471
2018-03-30,7.7,0,154750
2018-03-31,12.8,1,157701
2018-04-01,8.0,1,161201
2018-04-02,5.4,0,150772
2018-04-03,13.3,0,161679
2018-04-04,6.8,0,157088
2018-04-05,10.1,0,152822
2018-04-06,12.7,0,158146
2018-04-07,12.8,1,165545
2018-04-08,7.4,1,165192
2018-04-09,12.4,0,160909
2018-04-10,6.1,0,161611
2018-04-11,13.1,0,159541
2018-04-12,13.1,0,161537
2018-04-13,15.5,0,165595
2018-04-14,12.6,1,164385
2018-04-15,15.9,1,164370
2018-04-16,13.5,0,159624
2018-04-17,12.3,0,163720
2018-04-18,15.5,0,162355
2018-04-19,12.9,0,167246
2018-04-20,16.6,0,160650
2018-04-21,12.5,1,165617
2018-04-22,19.0,1,167454
2018-04-23,18.3,0,168231
2018-04-24,16.5,0,170489
2018-04-25,17.7,0,170007
2018-04-26,14.4,0,160736
2018-04-27,16.7,0,164600
2018-04-28,17.7,1,171579
2018-04-29,18.6,1,169143
2018-04-30,18.2,0,167601
2018-05-01,20.1,0,166412
2018-05-02,17.4,0,165917
2018-05-03,21.7,0,173711
2018-05-04,17.3,0,169076
2018-05-05,18.6,1,174328
2018-05-06,19.3,1,171843
2018-05-07,21.7,0,173013
2018-05-08,11.9,0,175076
2018-05-09,20.0,0,169838
2018-05-10,22.5,0,174615
2018-05-11,22.3,0,173334
2018-05-12,19.3,1,176309
2018-05-13,21.5,1,175398
2018-05-14,18.2,0,171126
2018-05-15,24.8,0,176022
2018-05-16,21.6,0,179637
2018-05-17,26.1,0,178929
2018-05-18,21.9,0,175541
2018-05-19,25.4,1,184424
2018-05-20,21.3,1,178341
2018-05-21,20.6,0,174567
2018-05-22,23.7,0,176938
2018-05-23,22.6,0,173567
2018-05-24,26.7,0,175392
2018-05-25,26.2,0,179187
2018-05-26,27.3,1,186796
2018-05-27,25.8,1,187295
2018-05-28,24.1,0,180892
2018-05-29,26.4,0,179191
2018-05-30,28.1,0,180824
2018-05-31,25.6,0,175744
2018-06-01,26.8,0,180912
2018-06-02,26.8,1,194247
2018-06-03,26.1,1,178524
2018-06-04,23.4,0,178798
2018-06-05,25.0,0,183171
2018-06-06,32.4,0,188507
2018-06-07,31.1,0,180075
2018-06-08,30.6,0,185390
2018-06-09,33.1,1,191377
2018-06-10,27.6,1,184773
2018-06-11,26.7,0,184092
2018-06-12,31.6,0,185151
2018-06-13,28.8,0,186860
2018-06-14,26.9,0,188029
2018-06-15,22.7,0,187834
2018-06-16,33.5,1,193660
2018-06-17,28.5,1,188799
2018-06-18,23.9,0,189784
2018-06-19,28.7,0,187924
2018-06-20,34.2,0,193368
2018-06-21,23.2,0,185793
2018-06-22,32.8,0,188765
2018-06-23,34.1,1,199382
2018-06-24,23.4,1,188105
2018-06-25,33.3,0,193139
2018-06-26,30.1,0,188203
2018-06-27,31.7,0,188758
2018-06-28,28.5,0,187719
2018-06-29,31.8,0,190656
2018-06-30,32.4,1,196803
2018-07-01,27.8,1,194467
2018-07-02,27.7,0,191583
2018-07-03,30.5,0,187728
2018-07-04,26.8,0,185892
2018-07-05,32.1,0,191114
2018-07-06,27.0,0,182544
2018-07-07,31.4,1,198114
2018-07-08,31.4,1,188765
2018-07-09,32.9,0,191828
2018-07-10,29.3,0,184385
2018-07-11,27.5,0,187066
2018-07-12,30.8,0,190792
2018-07-13,31.9,0,187727
2018-07-14,30.6,1,195619
2018-07-15,27.3,1,195857
2018-07-16,30.3,0,189103
2018-07-17,28.8,0,186877
2018-07-18,29.1,0,184604
2018-07-19,32.9,0,192330
2018-07-20,24.9,0,187945
2018-07-21,33.9,1,199838
2018-07-22,27.6,1,193537
2018-07-23,39.3,0,205147
2018-07-24,29.2,0,184562
2018-07-25,28.1,0,191216
2018-07-26,33.7,0,196374
2018-07-27,30.4,0,190788
2018-07-28,32.1,1,192762
2018-07-29,30.0,1,192607
2018-07-30,35.0,0,196553
2018-07-31,28.5,0,188508
2018-08-01,32.9,0,193147
2018-08-02,32.4,0,191603
2018-08-03,34.2,0,192542
2018-08-04,26.8,1,193673
2018-08-05,24.1,1,188503
2018-08-06,27.5,0,185703
2018-08-07,28.3,0,183484
2018-08-08,29.8,0,186147
2018-08-09,30.6,0,189089
2018-08-10,27.5,0,184196
2018-08-11,25.4,1,186222
2018-08-12,31.3,1,195897
2018-08-13,28.8,0,190278
2018-08-14,28.4,0,185350
2018-08-15,31.8,0,195303
2018-08-16,31.7,0,186368
2018-08-17,25.8,0,188076
2018-08-18,25.3,1,186430
2018-08-19,27.2,1,189776
2018-08-20,29.7,0,183664
2018-08-21,25.7,0,185549
2018-08-22,29.9,0,186234
2018-08-23,25.2,0,184111
2018-08-24,27.9,0,187258
2018-08-25,28.2,1,188948
2018-08-26,25.7,1,192025
2018-08-27,25.4,0,184159
2018-08-28,19.1,0,191285
2018-08-29,29.6,0,181551
2018-08-30,26.8,0,182434
2018-08-31,24.5,0,179902
2018-09-01,22.0,1,184666
2018-09-02,21.9,1,192739
2018-09-03,29.0,0,186617
2018-09-04,25.8,0,182156
2018-09-05,27.0,0,178887
2018-09-06,20.4,0,179655
2018-09-07,23.3,0,184597
2018-09-08,19.4,1,184951
2018-09-09,24.0,1,185603
2018-09-10,22.2,0,178629
2018-09-11,24.3,0,181838
2018-09-12,26.4,0,176212
2018-09-13,22.1,0,177342
2018-09-14,17.4,0,181211
2018-09-15,20.7,1,185961
2018-09-16,23.0,1,177204
2018-09-17,21.1,0,176357
2018-09-18,28.2,0,178326
2018-09-19,24.9,0,174397
2018-09-20,22.0,0,180658
2018-09-21,27.3,0,177231
2018-09-22,20.0,1,181046
2018-09-23,25.5,1,184204
2018-09-24,25.8,0,177641
2018-09-25,17.5,0,176645
2018-09-26,19.9,0,177287
2018-09-27,22.2,0,180349
